Game_ID,GAME_DATE,MATCHUP,WL,PTS,player_name,home_away_flag,opponent,game_date_parsed,rolling_pts_5,rolling_min_5,rolling_fga_5,rolling_fg_pct_5,days_since_last_game,back_to_back_flag
22300921,"MAR 09, 2024",GSW vs. SAS,L,10,Chris Paul,1,SAS,2024-03-09,9.4,23.0,7.4,0.4384,2.0,0
22300936,"MAR 11, 2024",GSW @ SAS,W,19,Chris Paul,0,SAS,2024-03-11,9.2,23.6,7.6,0.4522,2.0,0
22300952,"MAR 13, 2024",GSW @ DAL,L,9,Chris Paul,0,DAL,2024-03-13,10.4,25.4,9.4,0.447,2.0,0
22300973,"MAR 16, 2024",GSW @ LAL,W,8,Chris Paul,0,LAL,2024-03-16,11.8,27.4,10.6,0.4802000000000001,3.0,0
22300988,"MAR 18, 2024",GSW vs. NYK,L,14,Chris Paul,1,NYK,2024-03-18,12.2,27.2,11.0,0.5144,2.0,0
22301001,"MAR 20, 2024",GSW vs. MEM,W,12,Chris Paul,1,MEM,2024-03-20,12.0,26.4,11.2,0.4977999999999999,2.0,0
22301016,"MAR 22, 2024",GSW vs. IND,L,12,Chris Paul,1,IND,2024-03-22,12.4,25.4,11.0,0.534,2.0,0
22301031,"MAR 24, 2024",GSW @ MIN,L,7,Chris Paul,0,MIN,2024-03-24,11.0,23.8,9.2,0.5392000000000001,2.0,0
22301044,"MAR 26, 2024",GSW @ MIA,W,0,Chris Paul,0,MIA,2024-03-26,10.6,21.6,8.4,0.5476000000000001,2.0,0
22301049,"MAR 27, 2024",GSW @ ORL,W,3,Chris Paul,0,ORL,2024-03-27,9.0,22.4,7.4,0.4334000000000001,1.0,1
22301062,"MAR 29, 2024",GSW @ CHA,W,11,Chris Paul,0,CHA,2024-03-29,6.8,21.8,6.6,0.34,2.0,0
22301085,"MAR 31, 2024",GSW @ SAS,W,9,Chris Paul,0,SAS,2024-03-31,6.6,23.6,6.2,0.3816,2.0,0
22300589,"APR 02, 2024",GSW vs. DAL,W,14,Chris Paul,1,DAL,2024-04-02,6.0,23.0,6.0,0.3704,2.0,0
22301113,"APR 04, 2024",GSW @ HOU,W,8,Chris Paul,0,HOU,2024-04-04,7.4,23.0,6.6,0.4044,2.0,0
22301097,"APR 05, 2024",GSW @ DAL,L,9,Chris Paul,0,DAL,2024-04-05,9.0,22.8,8.0,0.4710000000000001,1.0,1
22301142,"APR 07, 2024",GSW vs. UTA,W,12,Chris Paul,1,UTA,2024-04-07,10.2,25.6,8.4,0.5168,2.0,0
22301155,"APR 09, 2024",GSW @ LAL,W,11,Chris Paul,0,LAL,2024-04-09,10.4,26.2,9.2,0.4502,2.0,0
22301169,"APR 11, 2024",GSW @ POR,W,8,Chris Paul,0,POR,2024-04-11,10.8,26.8,9.4,0.4614000000000001,2.0,0
22301182,"APR 12, 2024",GSW vs. NOP,L,9,Chris Paul,1,NOP,2024-04-12,9.6,29.2,9.0,0.419,1.0,1
22301198,"APR 14, 2024",GSW vs. UTA,W,6,Chris Paul,1,UTA,2024-04-14,9.8,30.4,9.0,0.4412000000000001,2.0,0
22400074,"OCT 24, 2024",SAS @ DAL,L,3,Chris Paul,0,DAL,2024-10-24,9.2,28.8,9.6,0.4154000000000001,193.0,0
22400094,"OCT 26, 2024",SAS vs. HOU,W,3,Chris Paul,1,HOU,2024-10-26,7.4,27.4,8.8,0.3488,2.0,0
22400109,"OCT 28, 2024",SAS vs. HOU,L,16,Chris Paul,1,HOU,2024-10-28,5.8,27.8,7.4,0.3154,2.0,0
22400125,"OCT 30, 2024",SAS @ OKC,L,14,Chris Paul,0,OKC,2024-10-30,7.4,27.2,7.6,0.3488,2.0,0
22400130,"OCT 31, 2024",SAS @ UTA,W,19,Chris Paul,0,UTA,2024-10-31,8.4,26.8,7.6,0.3712000000000001,1.0,1
22400146,"NOV 02, 2024",SAS vs. MIN,W,15,Chris Paul,1,MIN,2024-11-02,11.0,28.6,8.2,0.4342,2.0,0
22400168,"NOV 04, 2024",SAS @ LAC,L,14,Chris Paul,0,LAC,2024-11-04,13.4,29.4,8.8,0.512,2.0,0
22400173,"NOV 06, 2024",SAS @ HOU,L,10,Chris Paul,0,HOU,2024-11-06,15.6,30.6,10.4,0.5544,2.0,0
22400183,"NOV 07, 2024",SAS vs. POR,W,6,Chris Paul,1,POR,2024-11-07,14.4,28.8,9.8,0.5402000000000001,1.0,1
22400197,"NOV 09, 2024",SAS vs. UTA,L,3,Chris Paul,1,UTA,2024-11-09,12.8,29.0,9.2,0.4956000000000001,2.0,0
22400216,"NOV 11, 2024",SAS vs. SAC,W,12,Chris Paul,1,SAC,2024-11-11,9.6,28.2,7.8,0.3726,2.0,0
22400224,"NOV 13, 2024",SAS vs. WAS,W,9,Chris Paul,1,WAS,2024-11-13,9.0,27.6,7.6,0.3864000000000001,2.0,0
22400015,"NOV 15, 2024",SAS vs. LAL,L,11,Chris Paul,1,LAL,2024-11-15,8.0,26.8,6.8,0.3632000000000001,2.0,0
22400232,"NOV 16, 2024",SAS @ DAL,L,11,Chris Paul,0,DAL,2024-11-16,8.2,28.6,6.6,0.3774,1.0,1
22400025,"NOV 19, 2024",SAS vs. OKC,W,14,Chris Paul,1,OKC,2024-11-19,9.2,28.2,7.2,0.3996,3.0,0
22400262,"NOV 21, 2024",SAS vs. UTA,W,13,Chris Paul,1,UTA,2024-11-21,11.4,28.8,8.0,0.4996,2.0,0
22400269,"NOV 23, 2024",SAS vs. GSW,W,9,Chris Paul,1,GSW,2024-11-23,11.6,28.8,8.2,0.4634,2.0,0
22400038,"NOV 26, 2024",SAS @ UTA,W,14,Chris Paul,0,UTA,2024-11-26,11.6,28.8,8.2,0.4634,3.0,0
22400296,"NOV 27, 2024",SAS vs. LAL,L,5,Chris Paul,1,LAL,2024-11-27,12.2,28.6,8.4,0.4775999999999999,1.0,1
22400313,"DEC 01, 2024",SAS @ SAC,W,13,Chris Paul,0,SAC,2024-12-01,11.0,28.6,7.8,0.4222,4.0,0
22400057,"DEC 03, 2024",SAS @ PHX,L,2,Chris Paul,0,PHX,2024-12-03,10.8,29.2,7.8,0.4022,2.0,0
22400331,"DEC 05, 2024",SAS vs. CHI,L,12,Chris Paul,1,CHI,2024-12-05,8.6,29.6,7.8,0.3356,2.0,0
22400337,"DEC 06, 2024",SAS vs. SAC,L,11,Chris Paul,1,SAC,2024-12-06,9.2,29.6,8.6,0.3226,1.0,1
22400354,"DEC 08, 2024",SAS vs. NOP,W,6,Chris Paul,1,NOP,2024-12-08,8.6,29.8,8.8,0.3084,2.0,0
22401215,"DEC 13, 2024",SAS @ POR,W,5,Chris Paul,0,POR,2024-12-13,8.8,31.0,9.0,0.3322,5.0,0
22401218,"DEC 15, 2024",SAS vs. MIN,L,0,Chris Paul,1,MIN,2024-12-15,7.2,26.4,7.4,0.4522,2.0,0
22400370,"DEC 19, 2024",SAS vs. ATL,W,12,Chris Paul,1,ATL,2024-12-19,6.8,26.0,6.6,0.43,4.0,0
22400386,"DEC 21, 2024",SAS vs. POR,W,6,Chris Paul,1,POR,2024-12-21,6.8,26.6,5.2,0.5572000000000001,2.0,0
22400394,"DEC 23, 2024",SAS @ PHI,L,12,Chris Paul,0,PHI,2024-12-23,5.8,26.0,4.8,0.5238,2.0,0
22400405,"DEC 25, 2024",SAS @ NYK,L,13,Chris Paul,0,NYK,2024-12-25,7.0,26.8,5.2,0.5332000000000001,2.0,0
22400421,"DEC 27, 2024",SAS @ BKN,W,5,Chris Paul,0,BKN,2024-12-27,8.6,31.8,6.4,0.4332000000000001,2.0,0
22400441,"DEC 29, 2024",SAS @ MIN,L,6,Chris Paul,0,MIN,2024-12-29,9.6,32.2,6.6,0.4998,2.0,0
22400451,"DEC 31, 2024",SAS vs. LAC,W,7,Chris Paul,1,LAC,2024-12-31,8.4,32.8,7.0,0.2998,2.0,0
22400475,"JAN 03, 2025",SAS @ DEN,W,7,Chris Paul,0,DEN,2025-01-03,8.6,31.6,6.8,0.3532,3.0,0
22400484,"JAN 04, 2025",SAS vs. DEN,L,2,Chris Paul,1,DEN,2025-01-04,7.6,30.8,7.2,0.3412,1.0,1
22400498,"JAN 06, 2025",SAS @ CHI,L,18,Chris Paul,0,CHI,2025-01-06,5.4,29.8,7.4,0.2634000000000001,2.0,0
22400516,"JAN 08, 2025",SAS @ MIL,L,18,Chris Paul,0,MIL,2025-01-08,8.0,30.0,8.8,0.3044,2.0,0
22400552,"JAN 13, 2025",SAS @ LAL,W,13,Chris Paul,0,LAL,2025-01-13,10.4,28.8,9.6,0.4244,5.0,0
22400567,"JAN 15, 2025",SAS vs. MEM,L,8,Chris Paul,1,MEM,2025-01-15,11.6,30.6,9.8,0.4044,2.0,0
22400582,"JAN 17, 2025",SAS vs. MEM,L,6,Chris Paul,1,MEM,2025-01-17,11.8,31.4,8.8,0.4498,2.0,0
22400592,"JAN 19, 2025",SAS @ MIA,L,10,Chris Paul,0,MIA,2025-01-19,12.6,31.0,8.2,0.4942000000000001,2.0,0
22400621,"JAN 23, 2025",SAS @ IND,W,3,Chris Paul,0,IND,2025-01-23,11.0,30.0,6.8,0.4866,4.0,0
22400633,"JAN 25, 2025",SAS vs. IND,L,11,Chris Paul,1,IND,2025-01-25,8.0,29.0,5.8,0.4066000000000001,2.0,0
22400671,"JAN 29, 2025",SAS vs. LAC,L,7,Chris Paul,1,LAC,2025-01-29,7.6,29.6,5.6,0.4266,4.0,0
22400684,"JAN 31, 2025",SAS vs. MIL,W,12,Chris Paul,1,MIL,2025-01-31,7.4,28.0,6.0,0.3766,2.0,0
22400693,"FEB 01, 2025",SAS vs. MIA,L,12,Chris Paul,1,MIA,2025-02-01,8.6,27.4,6.4,0.41,1.0,1
22400703,"FEB 03, 2025",SAS @ MEM,L,3,Chris Paul,0,MEM,2025-02-03,9.0,28.2,7.0,0.3988,2.0,0
22400719,"FEB 05, 2025",SAS @ ATL,W,11,Chris Paul,0,ATL,2025-02-05,9.0,29.0,6.8,0.4088000000000001,2.0,0
22400734,"FEB 07, 2025",SAS @ CHA,L,6,Chris Paul,0,CHA,2025-02-07,9.0,28.6,7.6,0.3776,2.0,0
22400743,"FEB 08, 2025",SAS @ ORL,L,6,Chris Paul,0,ORL,2025-02-08,8.8,28.6,6.8,0.4276000000000001,1.0,1
22200012,"OCT 19, 2022",DEN @ UTA,L,0,Christian Braun,0,UTA,2022-10-19,,,,,,0
22200026,"OCT 21, 2022",DEN @ GSW,W,4,Christian Braun,0,GSW,2022-10-21,0.0,2.0,0.0,0.0,2.0,0
22200035,"OCT 22, 2022",DEN vs. OKC,W,9,Christian Braun,1,OKC,2022-10-22,2.0,12.5,2.5,0.2,1.0,1
22200051,"OCT 24, 2022",DEN @ POR,L,0,Christian Braun,0,POR,2022-10-24,4.333333333333333,13.666666666666666,3.3333333333333335,0.3333333333333333,2.0,0
22200064,"OCT 26, 2022",DEN vs. LAL,W,9,Christian Braun,1,LAL,2022-10-26,3.25,13.5,3.0,0.25,2.0,0
22200078,"OCT 28, 2022",DEN vs. UTA,W,10,Christian Braun,1,UTA,2022-10-28,4.4,15.8,3.6,0.3334,2.0,0
22200095,"OCT 30, 2022",DEN @ LAL,L,0,Christian Braun,0,LAL,2022-10-30,6.4,21.8,5.0,0.4476,2.0,0
22200119,"NOV 03, 2022",DEN @ OKC,W,3,Christian Braun,0,OKC,2022-11-03,5.6,19.8,4.6,0.3676,4.0,0
22200138,"NOV 05, 2022",DEN vs. SAS,W,2,Christian Braun,1,SAS,2022-11-05,4.4,18.0,3.8,0.4476,2.0,0
22200154,"NOV 07, 2022",DEN @ SAS,W,0,Christian Braun,0,SAS,2022-11-07,4.8,18.2,4.2,0.4976,2.0,0
22200176,"NOV 11, 2022",DEN @ BOS,L,2,Christian Braun,0,BOS,2022-11-11,3.0,13.8,3.0,0.3641999999999999,4.0,0
22200196,"NOV 13, 2022",DEN @ CHI,W,9,Christian Braun,0,CHI,2022-11-13,1.4,10.0,1.8,0.45,2.0,0
22200219,"NOV 16, 2022",DEN vs. NYK,L,2,Christian Braun,1,NYK,2022-11-16,3.2,12.6,2.4,0.55,3.0,0
22200230,"NOV 18, 2022",DEN @ DAL,L,3,Christian Braun,0,DAL,2022-11-18,3.0,14.2,2.6,0.45,2.0,0
22200246,"NOV 20, 2022",DEN @ DAL,W,5,Christian Braun,0,DAL,2022-11-20,3.2,14.0,2.8,0.44,2.0,0
22200258,"NOV 22, 2022",DEN vs. DET,L,0,Christian Braun,1,DET,2022-11-22,4.2,16.6,3.8,0.52,2.0,0
22200268,"NOV 23, 2022",DEN @ OKC,W,2,Christian Braun,0,OKC,2022-11-23,3.8,14.6,3.6,0.32,1.0,1
22200285,"NOV 25, 2022",DEN @ LAC,W,0,Christian Braun,0,LAC,2022-11-25,2.4,12.2,3.0,0.22,2.0,0
22200305,"NOV 28, 2022",DEN vs. HOU,W,0,Christian Braun,1,HOU,2022-11-28,2.0,10.6,2.6,0.12,3.0,0
22200320,"NOV 30, 2022",DEN vs. HOU,W,0,Christian Braun,1,HOU,2022-11-30,1.4,9.2,1.8,0.08,2.0,0
22200344,"DEC 04, 2022",DEN @ NOP,L,0,Christian Braun,0,NOP,2022-12-04,0.4,6.6,1.0,0.0,4.0,0
22200362,"DEC 06, 2022",DEN vs. DAL,L,5,Christian Braun,1,DAL,2022-12-06,0.4,6.4,1.0,0.0,2.0,0
22200376,"DEC 08, 2022",DEN @ POR,W,6,Christian Braun,0,POR,2022-12-08,1.0,6.8,1.2,0.1,2.0,0
22200393,"DEC 10, 2022",DEN vs. UTA,W,5,Christian Braun,1,UTA,2022-12-10,2.2,9.4,2.0,0.25,2.0,0
22200422,"DEC 14, 2022",DEN vs. WAS,W,8,Christian Braun,1,WAS,2022-12-14,3.2,13.2,2.4,0.3834,4.0,0
22200437,"DEC 16, 2022",DEN @ LAL,L,0,Christian Braun,0,LAL,2022-12-16,4.8,17.4,3.4,0.4833999999999999,2.0,0
22200450,"DEC 18, 2022",DEN vs. CHA,W,2,Christian Braun,1,CHA,2022-12-18,4.8,18.8,3.8,0.4833999999999999,2.0,0
22200465,"DEC 20, 2022",DEN vs. MEM,W,13,Christian Braun,1,MEM,2022-12-20,4.2,19.8,3.6,0.45,2.0,0
22200497,"DEC 25, 2022",DEN vs. PHX,W,3,Christian Braun,1,PHX,2022-12-25,5.6,21.6,5.0,0.391,5.0,0
22200514,"DEC 27, 2022",DEN @ SAC,W,4,Christian Braun,0,SAC,2022-12-27,5.2,19.2,4.6,0.4576,2.0,0
22200522,"DEC 28, 2022",DEN @ SAC,L,9,Christian Braun,0,SAC,2022-12-28,4.4,17.2,4.2,0.4576,1.0,1
22200535,"DEC 30, 2022",DEN vs. MIA,W,0,Christian Braun,1,MIA,2022-12-30,6.2,20.2,4.8,0.6176,2.0,0
22200549,"JAN 01, 2023",DEN vs. BOS,W,2,Christian Braun,1,BOS,2023-01-01,5.8,16.6,4.2,0.5509999999999999,2.0,0
22200557,"JAN 02, 2023",DEN @ MIN,L,2,Christian Braun,0,MIN,2023-01-02,3.6,15.8,2.2,0.6599999999999999,1.0,1
22200579,"JAN 05, 2023",DEN vs. LAC,W,4,Christian Braun,1,LAC,2023-01-05,3.4,13.8,2.2,0.6599999999999999,3.0,0
22200588,"JAN 06, 2023",DEN vs. CLE,W,0,Christian Braun,1,CLE,2023-01-06,3.4,13.4,3.0,0.61,1.0,1
22200609,"JAN 09, 2023",DEN vs. LAL,W,0,Christian Braun,1,LAL,2023-01-09,1.6,8.8,2.0,0.45,3.0,0
22200624,"JAN 11, 2023",DEN vs. PHX,W,2,Christian Braun,1,PHX,2023-01-11,1.6,8.6,2.0,0.45,2.0,0
22200653,"JAN 15, 2023",DEN vs. ORL,W,4,Christian Braun,1,ORL,2023-01-15,1.6,5.4,2.2,0.25,4.0,0
22200667,"JAN 17, 2023",DEN vs. POR,W,0,Christian Braun,1,POR,2023-01-17,2.0,6.8,3.0,0.13,2.0,0
22200676,"JAN 18, 2023",DEN vs. MIN,W,0,Christian Braun,1,MIN,2023-01-18,1.2,4.8,1.4,0.08,1.0,1
22200688,"JAN 20, 2023",DEN vs. IND,W,10,Christian Braun,1,IND,2023-01-20,1.2,5.8,1.8,0.08,2.0,0
22200702,"JAN 22, 2023",DEN vs. OKC,L,10,Christian Braun,1,OKC,2023-01-22,3.2,8.4,2.8,0.24,2.0,0
22200716,"JAN 24, 2023",DEN @ NOP,W,7,Christian Braun,0,NOP,2023-01-24,4.8,11.0,3.8,0.3541999999999999,2.0,0
22200723,"JAN 25, 2023",DEN @ MIL,L,8,Christian Braun,0,MIL,2023-01-25,5.4,13.0,3.8,0.3942,1.0,1
22200768,"JAN 31, 2023",DEN vs. NOP,W,4,Christian Braun,1,NOP,2023-01-31,7.0,17.8,5.0,0.4942,6.0,0
22200783,"FEB 02, 2023",DEN vs. GSW,W,5,Christian Braun,1,GSW,2023-02-02,7.8,19.4,5.2,0.6275999999999999,2.0,0
22200801,"FEB 04, 2023",DEN vs. ATL,W,10,Christian Braun,1,ATL,2023-02-04,6.8,20.2,5.0,0.5676,2.0,0
22200806,"FEB 05, 2023",DEN @ MIN,L,19,Christian Braun,0,MIN,2023-02-05,6.8,22.2,5.8,0.5262,1.0,1
22200820,"FEB 07, 2023",DEN vs. MIN,W,8,Christian Braun,1,MIN,2023-02-07,9.2,25.0,6.8,0.5462,2.0,0
22200831,"FEB 09, 2023",DEN @ ORL,L,0,Christian Braun,0,ORL,2023-02-09,9.2,23.4,6.6,0.6062000000000001,2.0,0
22200847,"FEB 11, 2023",DEN @ CHA,W,11,Christian Braun,0,CHA,2023-02-11,8.4,24.4,6.4,0.4728,2.0,0
22200861,"FEB 13, 2023",DEN @ MIA,W,10,Christian Braun,0,MIA,2023-02-13,9.6,26.0,7.2,0.4977999999999999,2.0,0
22200881,"FEB 15, 2023",DEN vs. DAL,W,6,Christian Braun,1,DAL,2023-02-15,9.6,24.8,6.2,0.5584,2.0,0
22200886,"FEB 23, 2023",DEN @ CLE,W,1,Christian Braun,0,CLE,2023-02-23,7.0,23.4,4.8,0.5518,8.0,0
22200907,"FEB 25, 2023",DEN @ MEM,L,11,Christian Braun,0,MEM,2023-02-25,5.6,21.4,3.8,0.3918,2.0,0
22200918,"FEB 26, 2023",DEN vs. LAC,W,0,Christian Braun,1,LAC,2023-02-26,7.8,21.8,4.6,0.5252000000000001,1.0,1
22200926,"FEB 28, 2023",DEN @ HOU,W,4,Christian Braun,0,HOU,2023-02-28,5.6,16.4,3.0,0.4002,2.0,0
22200952,"MAR 03, 2023",DEN vs. MEM,W,0,Christian Braun,1,MEM,2023-03-03,4.4,12.2,2.0,0.4668,3.0,0
22200989,"MAR 08, 2023",DEN vs. CHI,L,0,Christian Braun,1,CHI,2023-03-08,3.2,7.2,1.4,0.3334,5.0,0
22201002,"MAR 10, 2023",DEN @ SAS,L,3,Christian Braun,0,SAS,2023-03-10,3.0,6.4,1.6,0.3334,2.0,0
22201014,"MAR 12, 2023",DEN vs. BKN,L,7,Christian Braun,1,BKN,2023-03-12,1.4,3.6,0.8,0.3,2.0,0
22201029,"MAR 14, 2023",DEN @ TOR,L,4,Christian Braun,0,TOR,2023-03-14,2.8,6.0,1.2,0.5,2.0,0
22201042,"MAR 16, 2023",DEN @ DET,W,9,Christian Braun,0,DET,2023-03-16,2.8,8.4,1.4,0.5,2.0,0
22201055,"MAR 18, 2023",DEN @ NYK,L,5,Christian Braun,0,NYK,2023-03-18,4.6,12.0,2.6,0.6,2.0,0
22201063,"MAR 19, 2023",DEN @ BKN,W,0,Christian Braun,0,BKN,2023-03-19,5.6,14.0,3.8,0.6572,1.0,1
22201083,"MAR 22, 2023",DEN @ WAS,W,0,Christian Braun,0,WAS,2023-03-22,5.0,14.8,3.4,0.5572,3.0,0
22201109,"MAR 25, 2023",DEN vs. MIL,W,0,Christian Braun,1,MIL,2023-03-25,3.6,15.6,3.6,0.3571999999999999,3.0,0
22201126,"MAR 27, 2023",DEN vs. PHI,W,8,Christian Braun,1,PHI,2023-03-27,2.8,16.2,3.6,0.1572,2.0,0
22201147,"MAR 30, 2023",DEN vs. NOP,L,11,Christian Braun,1,NOP,2023-03-30,2.6,15.6,3.2,0.2072,3.0,0
22201160,"MAR 31, 2023",DEN @ PHX,L,11,Christian Braun,0,PHX,2023-03-31,3.8,17.4,3.6,0.2612,1.0,1
22201175,"APR 02, 2023",DEN vs. GSW,W,6,Christian Braun,1,GSW,2023-04-02,6.0,21.0,4.8,0.3946,2.0,0
22201183,"APR 04, 2023",DEN @ HOU,L,4,Christian Braun,0,HOU,2023-04-04,7.2,21.0,6.2,0.4546,2.0,0
22201201,"APR 06, 2023",DEN @ PHX,L,15,Christian Braun,0,PHX,2023-04-06,8.0,21.6,7.0,0.5212,2.0,0
22201213,"APR 08, 2023",DEN @ UTA,L,14,Christian Braun,0,UTA,2023-04-08,9.4,24.8,8.4,0.4802,2.0,0
22201227,"APR 09, 2023",DEN vs. SAC,W,10,Christian Braun,1,SAC,2023-04-09,10.0,25.4,8.2,0.494,1.0,1
22300061,"OCT 24, 2023",DEN vs. LAL,W,5,Christian Braun,1,LAL,2023-10-24,9.8,24.2,8.8,0.4493999999999999,198.0,0
22300078,"OCT 27, 2023",DEN @ MEM,W,5,Christian Braun,0,MEM,2023-10-27,9.6,24.8,7.8,0.4694,3.0,0
22300095,"OCT 29, 2023",DEN @ OKC,W,13,Christian Braun,0,OKC,2023-10-29,9.8,24.0,7.8,0.4694000000000001,2.0,0
22300110,"OCT 30, 2023",DEN vs. UTA,W,9,Christian Braun,1,UTA,2023-10-30,9.4,21.6,7.4,0.4492,1.0,1
22300123,"NOV 01, 2023",DEN @ MIN,L,8,Christian Braun,0,MIN,2023-11-01,8.4,22.4,7.4,0.4242,2.0,0
22300006,"NOV 03, 2023",DEN vs. DAL,W,9,Christian Braun,1,DAL,2023-11-03,8.0,21.8,7.2,0.4354,2.0,0
22300139,"NOV 04, 2023",DEN vs. CHI,W,10,Christian Braun,1,CHI,2023-11-04,8.8,21.0,7.0,0.5054000000000001,1.0,1
22300156,"NOV 06, 2023",DEN vs. NOP,W,6,Christian Braun,1,NOP,2023-11-06,9.8,20.8,7.4,0.5388,2.0,0
22300169,"NOV 08, 2023",DEN vs. GSW,W,4,Christian Braun,1,GSW,2023-11-08,8.4,20.2,6.6,0.49,2.0,0
22300182,"NOV 12, 2023",DEN @ HOU,L,0,Christian Braun,0,HOU,2023-11-12,7.4,17.4,5.6,0.4566,4.0,0
22300024,"NOV 14, 2023",DEN vs. LAC,W,10,Christian Braun,1,LAC,2023-11-14,5.8,16.2,4.8,0.3566,2.0,0
22300034,"NOV 17, 2023",DEN @ NOP,L,25,Christian Braun,0,NOP,2023-11-17,6.0,17.2,5.2,0.3732,3.0,0
22300210,"NOV 19, 2023",DEN @ CLE,L,13,Christian Braun,0,CLE,2023-11-19,9.0,19.6,7.4,0.3889999999999999,2.0,0
22300218,"NOV 20, 2023",DEN @ DET,W,15,Christian Braun,0,DET,2023-11-20,10.4,21.0,8.6,0.458,1.0,1
22300226,"NOV 22, 2023",DEN @ ORL,L,13,Christian Braun,0,ORL,2023-11-22,12.6,24.2,10.0,0.4913999999999999,2.0,0
22300048,"NOV 24, 2023",DEN @ HOU,L,7,Christian Braun,0,HOU,2023-11-24,15.2,25.6,10.6,0.6055999999999999,2.0,0
22300252,"NOV 26, 2023",DEN vs. SAS,W,5,Christian Braun,1,SAS,2023-11-26,14.6,26.8,11.2,0.5056,2.0,0
22300257,"NOV 27, 2023",DEN @ LAC,W,0,Christian Braun,0,LAC,2023-11-27,10.6,25.8,8.4,0.4298,1.0,1
22300263,"NOV 29, 2023",DEN vs. HOU,W,11,Christian Braun,1,HOU,2023-11-29,8.0,23.2,7.0,0.3208,2.0,0
22300279,"DEC 01, 2023",DEN @ PHX,W,8,Christian Braun,0,PHX,2023-12-01,7.2,20.6,6.4,0.3349999999999999,2.0,0
22300290,"DEC 02, 2023",DEN @ SAC,L,11,Christian Braun,0,SAC,2023-12-02,6.2,20.8,6.2,0.3541999999999999,1.0,1
22301215,"DEC 06, 2023",DEN @ LAC,L,8,Christian Braun,0,LAC,2023-12-06,7.0,19.0,6.4,0.3876,4.0,0
22301224,"DEC 08, 2023",DEN vs. HOU,L,2,Christian Braun,1,HOU,2023-12-08,7.6,17.2,6.6,0.481,2.0,0
22300296,"DEC 11, 2023",DEN @ ATL,W,6,Christian Braun,0,ATL,2023-12-11,8.0,17.6,6.6,0.5309999999999999,3.0,0
22300307,"DEC 12, 2023",DEN @ CHI,W,13,Christian Braun,0,CHI,2023-12-12,7.0,16.0,5.8,0.5502,1.0,1
22300322,"DEC 14, 2023",DEN vs. BKN,W,10,Christian Braun,1,BKN,2023-12-14,8.0,16.2,5.8,0.5502,2.0,0
22300340,"DEC 16, 2023",DEN vs. OKC,L,14,Christian Braun,1,OKC,2023-12-16,7.8,17.6,5.8,0.5302,2.0,0
22300356,"DEC 18, 2023",DEN vs. DAL,W,6,Christian Braun,1,DAL,2023-12-18,9.0,19.4,6.6,0.4968,2.0,0
22300369,"DEC 20, 2023",DEN @ TOR,W,3,Christian Braun,0,TOR,2023-12-20,9.8,20.6,6.6,0.5468,2.0,0
22300383,"DEC 22, 2023",DEN @ BKN,W,2,Christian Braun,0,BKN,2023-12-22,9.2,21.8,6.8,0.4634,2.0,0
22300390,"DEC 23, 2023",DEN @ CHA,W,11,Christian Braun,0,CHA,2023-12-23,7.0,20.4,6.2,0.33,1.0,1
22300402,"DEC 25, 2023",DEN vs. GSW,W,6,Christian Braun,1,GSW,2023-12-25,7.2,19.2,5.6,0.3358,2.0,0
22300425,"DEC 28, 2023",DEN vs. MEM,W,11,Christian Braun,1,MEM,2023-12-28,5.6,16.4,4.4,0.3358,3.0,0
22300435,"DEC 29, 2023",DEN vs. OKC,L,4,Christian Braun,1,OKC,2023-12-29,6.6,17.0,5.2,0.3358,1.0,1
22300455,"JAN 01, 2024",DEN vs. CHA,W,9,Christian Braun,1,CHA,2024-01-01,6.8,17.0,5.0,0.2858,3.0,0
22300478,"JAN 04, 2024",DEN @ GSW,W,2,Christian Braun,0,GSW,2024-01-04,8.2,18.6,5.6,0.3858,3.0,0
22300488,"JAN 05, 2024",DEN vs. ORL,L,6,Christian Braun,1,ORL,2024-01-05,6.4,18.6,5.0,0.35,1.0,1
22300502,"JAN 07, 2024",DEN vs. DET,W,7,Christian Braun,1,DET,2024-01-07,6.4,19.6,5.0,0.35,2.0,0
22300524,"JAN 10, 2024",DEN @ UTA,L,5,Christian Braun,0,UTA,2024-01-10,5.6,19.2,4.4,0.37,3.0,0
22300539,"JAN 12, 2024",DEN vs. NOP,W,4,Christian Braun,1,NOP,2024-01-12,5.8,19.2,4.6,0.4699999999999999,2.0,0
22300550,"JAN 14, 2024",DEN vs. IND,W,2,Christian Braun,1,IND,2024-01-14,4.8,17.8,4.2,0.4199999999999999,2.0,0
22300566,"JAN 16, 2024",DEN @ PHI,L,11,Christian Braun,0,PHI,2024-01-16,4.8,17.2,4.4,0.41,2.0,0
22300586,"JAN 19, 2024",DEN @ BOS,W,0,Christian Braun,0,BOS,2024-01-19,5.8,17.6,4.6,0.43,3.0,0
22300602,"JAN 21, 2024",DEN @ WAS,W,2,Christian Braun,0,WAS,2024-01-21,4.4,14.4,4.0,0.31,2.0,0
22300614,"JAN 23, 2024",DEN @ IND,W,2,Christian Braun,0,IND,2024-01-23,3.8,15.2,3.8,0.2766,2.0,0
22300631,"JAN 25, 2024",DEN @ NYK,L,4,Christian Braun,0,NYK,2024-01-25,3.4,14.8,3.6,0.2932,2.0,0
22300644,"JAN 27, 2024",DEN vs. PHI,W,2,Christian Braun,1,PHI,2024-01-27,3.8,14.8,3.4,0.3032,2.0,0
